iter	Passed	Remaining
309	7037	15663
310	7055	15630
311	7073	15598
312	7090	15563
313	7129	15576
314	7173	15599
315	7198	15580
316	7216	15549
317	7234	15516
318	7252	15482
319	7270	15450
320	7289	15419
321	7318	15409
322	7354	15414
323	7386	15412
324	7408	15387
325	7427	15357
326	7447	15327
327	7468	15301
328	7492	15280
329	7513	15255
330	7541	15242
331	7579	15250
332	7609	15241
333	7631	15217
334	7651	15189
335	7670	15158
336	7688	15126
337	7707	15096
338	7726	15064
339	7743	15032
340	7776	15029
341	7813	15032
342	7841	15019
343	7863	14994
344	7882	14965
345	7901	14935
346	7920	14905
347	7938	14873
348	7966	14860
349	8001	14860
350	8034	14856
351	8055	14828
352	8074	14798
353	8097	14777
354	8120	14753
355	8141	14728
356	8160	14697
357	8183	14675
358	8220	14678
359	8258	14681
360	8279	14654
361	8299	14627
362	8318	14596
363	8337	14567
364	8356	14537
365	8375	14507
366	8398	14485
367	8474	14553
368	8492	14523
369	8512	14493
370	8531	14464
371	8549	14433
372	8568	14403
373	8586	14372
374	8607	14346
375	8643	14343
376	8678	14341
377	8699	14315
378	8719	14287
379	8739	14258
380	8758	14229
381	8776	14198
382	8795	14168
383	8819	14147
384	8855	14145
385	8891	14143
386	8913	14118
387	8933	14091
388	8952	14061
389	8972	14033
390	8990	14002
391	9008	13972
392	9030	13947
393	9066	13945
394	9108	13951
395	9133	13931
396	9151	13900
397	9171	13872
398	9189	13841
399	9208	13812
400	9225	13780
401	9253	13764
402	9285	13755
403	9314	13741
404	9336	13716
405	9357	13690
406	9376	13660
407	9394	13631
408	9414	13604
409	9432	13574
410	9451	13545
411	9478	13527
412	9515	13524
413	9551	13519
414	9573	13495
415	9592	13466
416	9611	13437
417	9629	13408
418	9649	13380
419	9669	13352
420	9692	13330
421	9727	13322
422	9764	13318
423	9787	13296
424	9808	13270
425	9827	13241
426	9844	13211
427	9863	13181
428	9881	13152
429	9906	13131
430	9941	13124
431	9978	13120
432	9999	13093
433	10018	13065
434	10038	13037
435	10056	13009
436	10078	12983
437	10100	12960
438	10128	12942
439	10170	12943
440	10199	12928
441	10220	12902
442	10239	12873
443	10258	12846
444	10277	12818
445	10296	12789
446	10314	12760
447	10332	12731
448	10366	12721
449	10402	12714
450	10427	12693
451	10447	12666
452	10468	12640
453	10487	12612
454	10506	12584
455	10525	12556
456	10554	12541
457	10590	12533
458	10624	12522
459	10646	12498
460	10667	12471
461	10686	12444
462	10704	12415
463	10723	12387
464	10741	12358
465	10762	12333
466	10800	12326
467	10832	12314
468	10879	12318
469	10899	12291
470	10918	12263
471	10938	12235
472	10957	12208
473	10982	12187
474	11018	12178
475	11050	12165
476	11075	12143
477	11100	12122
478	11119	12095
479	11138	12066
480	11157	12038
481	11175	12010
482	11203	11992
483	11241	11984
484	11274	11972
485	11295	11946
486	11314	11918
487	11333	11891
488	11352	11863
489	11371	11835
490	11390	11807
491	11410	11782
492	11448	11773
493	11487	11766
494	11511	11743
495	11531	11717
496	11550	11689
497	11568	11661
498	11587	11633
499	11606	11606
500	11636	11589
501	11674	11581
502	11704	11564
503	11724	11538
504	11742	11510
505	11760	11481
506	11778	11453
507	11797	11425
508	11816	11398
509	11835	11370
510	11864	11353
511	11899	11341
512	11935	11330
513	11956	11304
514	11974	11277
515	11992	11249
516	12011	11221
517	12029	11193
518	12048	11165
519	12073	11144
520	12115	11139
521	12154	11130
522	12175	11104
523	12193	11076
524	12212	11049
525	12230	11021
526	12248	10993
527	12266	10965
528	12289	10942
529	12326	10931
530	12361	10918
531	12383	10894
532	12403	10867
533	12421	10839
534	12440	10812
535	12459	10786
536	12478	10759
537	12502	10736
538	12537	10722
539	12573	10710
540	12606	10695
541	12626	10669
542	12645	10642
543	12663	10615
544	12682	10587
545	12701	10560
546	12733	10544
547	12768	10531
548	12797	10513
549	12818	10488
550	12838	10461
551	12857	10435
552	12876	10408
553	12895	10381
554	12914	10354
555	12933	10328
556	12965	10311
557	13002	10299
558	13032	10281
559	13055	10258
560	13078	10234
561	13101	10210
562	13120	10184
563	13143	10160
564	13177	10145
565	13213	10132
566	13234	10106
567	13257	10082
568	13276	10056
569	13296	10030
570	13320	10008
571	13341	9982
572	13372	9965
573	13410	9953
574	13442	9936
575	13463	9910
576	13484	9885
577	13503	9859
578	13521	9831
579	13541	9805
580	13560	9779
581	13583	9755
582	13620	9742
583	13659	9729
584	13680	9705
585	13700	9679
586	13719	9652
587	13738	9626
588	13757	9600
589	13776	9573
590	13805	9553
591	13840	9538
592	13873	9522
593	13896	9498
594	13915	9472
595	13934	9445
596	13954	9419
597	13973	9393
598	13991	9366
599	14017	9345
600	14066	9338
601	14103	9324
602	14126	9300
603	14146	9274
604	14166	9249
605	14184	9222
606	14203	9196
607	14222	9169
608	14245	9145
609	14279	9129
610	14316	9114
611	14338	9090
612	14358	9064
613	14377	9038
614	14396	9012
615	14415	8986
616	14435	8960
617	14458	8937
618	14496	8922
619	14534	8908
620	14556	8883
621	14576	8858
622	14597	8833
623	14617	8807
624	14636	8781
625	14655	8755
626	14683	8734
627	14720	8719
628	14751	8700
629	14774	8676
630	14793	8651
631	14812	8625
632	14831	8599
633	14850	8572
634	14868	8546
635	14888	8520
636	14920	8502
637	14960	8488
638	14984	8465
639	15004	8439
640	15026	8415
641	15049	8392
642	15070	8367
643	15090	8342
644	15126	8325
645	15162	8309
646	15183	8284
647	15203	8258
648	15223	8233
649	15242	8207
650	15261	8181
651	15280	8156
652	15300	8130
653	15333	8112
654	15369	8095
655	15394	8072
656	15414	8047
657	15432	8021
658	15451	7995
659	15470	7969
660	15489	7943
661	15507	7917
662	15533	7895
663	15570	7878
664	15607	7862
665	15630	7838
666	15649	7813
667	15669	7787
668	15688	7762
669	15706	7735
670	15724	7709
671	15749	7687
672	15787	7670
673	15822	7653
674	15844	7628
675	15864	7603
676	15884	7578
677	15903	7552
678	15921	7527
679	15940	7501
680	15962	7477
681	15995	7458
682	16034	7441
683	16060	7419
684	16083	7396
685	16103	7370
686	16122	7345
687	16141	7320
688	16161	7294
689	16194	7275
690	16230	7257
691	16259	7237
692	16279	7211
693	16298	7186
694	16317	7160
695	16335	7135
696	16353	7109
697	16371	7083
698	16390	7058
699	16421	7037
700	16459	7020
701	16489	6999
702	16511	6975
703	16529	6950
704	16547	6924
705	16565	6898
706	16585	6873
707	16611	6851
708	16639	6829
709	16673	6810
710	16697	6786
711	16717	6762
712	16736	6736
713	16755	6711
714	16774	6686
715	16793	6661
716	16812	6636
717	16844	6615
718	16882	6598
719	16912	6576
720	16931	6551
721	16950	6526
722	16969	6501
723	16988	6476
724	17008	6451
725	17039	6430
726	17080	6413
727	17111	6393
728	17133	6369
729	17152	6344
730	17171	6318
731	17190	6293
732	17208	6268
733	17227	6243
734	17251	6220
735	17290	6202
736	17327	6183
737	17356	6161
738	17375	6136
739	17394	6111
740	17412	6086
741	17431	6061
742	17450	6036
743	17482	6015
744	17521	5997
745	17549	5975
746	17569	5950
747	17588	5925
748	17609	5901
749	17629	5876
750	17648	5851
751	17666	5826
752	17686	5801
753	17721	5781
754	17760	5763
755	17785	5740
756	17805	5715
757	17826	5691
758	17846	5666
759	17865	5641
760	17884	5616
761	17914	5595
762	17949	5575
763	17982	5554
764	18007	5531
765	18034	5509
766	18059	5486
767	18081	5462
768	18100	5437
769	18121	5412
770	18154	5392
771	18191	5372
772	18213	5348
773	18234	5324
774	18254	5299
775	18272	5274
776	18291	5249
777	18311	5225
778	18337	5202
779	18374	5182
780	18408	5161
781	18428	5137
782	18448	5112
783	18468	5088
784	18487	5063
785	18505	5038
786	18524	5013
787	18545	4989
788	18578	4968
789	18613	4947
790	18640	4925
791	18661	4900
792	18680	4876
793	18699	4851
794	18717	4826
795	18737	4801
796	18760	4778
797	18789	4756
798	18821	4734
799	18846	4711
800	18868	4687
801	18887	4663
802	18907	4638
803	18926	4613
804	18944	4588
805	18962	4564
806	18999	4543
807	19042	4525
808	19074	4503
809	19095	4479
810	19112	4454
811	19131	4429
812	19149	4404
813	19167	4379
814	19186	4355
815	19205	4330
816	19238	4309
817	19274	4288
818	19301	4265
819	19321	4241
820	19340	4216
821	19360	4192
822	19379	4167
823	19399	4143
824	19422	4119
825	19458	4098
826	19490	4077
827	19515	4053
828	19535	4029
829	19554	4005
830	19573	3980
831	19593	3956
832	19613	3932
833	19637	3908
834	19672	3887
835	19709	3866
836	19730	3842
837	19750	3818
838	19769	3793
839	19787	3769
840	19807	3744
841	19826	3720
842	19850	3696
843	19903	3678
844	19934	3656
845	19955	3632
846	19977	3608
847	20000	3584
848	20020	3560
849	20039	3536
850	20061	3512
851	20098	3491
852	20131	3469
853	20151	3445
854	20171	3420
855	20190	3396
856	20208	3372
857	20226	3347
858	20244	3322
859	20263	3298
860	20297	3276
861	20333	3255
862	20361	3232
863	20380	3208
864	20399	3183
865	20417	3159
866	20437	3135
867	20456	3110
868	20483	3087
869	20523	3066
870	20557	3044
871	20578	3020
872	20599	2996
873	20618	2972
874	20637	2948
875	20656	2923
876	20675	2899
877	20700	2876
878	20728	2853
879	20762	2831
880	20785	2807
881	20805	2783
882	20824	2759
883	20843	2735
884	20861	2710
885	20879	2686
886	20898	2662
887	20929	2639
888	20967	2617
889	21002	2595
890	21025	2572
891	21046	2548
892	21065	2524
893	21084	2499
894	21103	2475
895	21121	2451
896	21144	2427
897	21179	2405
898	21216	2383
899	21237	2359
900	21257	2335
901	21273	2311
902	21292	2287
903	21310	2263
904	21329	2239
905	21349	2215
906	21381	2192
907	21422	2170
908	21448	2147
909	21468	2123
910	21488	2099
911	21507	2075
912	21525	2051
913	21544	2027
914	21574	2004
915	21610	1981
916	21644	1959
917	21663	1935
918	21682	1911
919	21701	1887
920	21720	1863
921	21739	1839
922	21757	1815
923	21776	1791
924	21808	1768
925	21846	1745
926	21872	1722
927	21892	1698
928	21912	1674
929	21931	1650
930	21950	1626
931	21974	1603
932	22007	1580
933	22043	1557
934	22072	1534
935	22093	1510
936	22113	1486
937	22132	1462
938	22151	1438
939	22169	1415
940	22188	1391
941	22208	1367
942	22241	1344
943	22276	1321
944	22305	1298
945	22327	1274
946	22347	1250
947	22367	1226
948	22386	1203
949	22405	1179
950	22432	1155
951	22469	1132
952	22503	1109
953	22523	1086
954	22544	1062
955	22564	1038
956	22583	1014
957	22601	990
958	22620	967
959	22643	943
960	22672	920
961	22709	897
962	22736	873
963	22757	849
964	22777	826
965	22796	802
966	22814	778
967	22832	754
968	22853	731
969	22890	707
970	22928	684
971	22952	661
972	22975	637
973	22998	613
974	23017	590
975	23035	566
976	23054	542
977	23087	519
978	23123	496
979	23153	472
980	23180	448
981	23200	425
982	23219	401
983	23238	377
984	23256	354
985	23275	330
986	23297	306
987	23329	283
988	23367	259
989	23397	236
990	23416	212
991	23436	189
992	23455	165
993	23474	141
994	23492	118
995	23520	94
996	23558	70
997	23592	47
998	23613	23
999	23632	0
