iter	Passed	Remaining
227	6116	20709
228	6142	20681
229	6183	20702
230	6224	20721
231	6248	20685
232	6274	20654
233	6298	20617
234	6321	20578
235	6343	20534
236	6380	20540
237	6421	20558
238	6446	20527
239	6469	20486
240	6494	20453
241	6519	20420
242	6544	20387
243	6567	20348
244	6599	20336
245	6640	20353
246	6674	20347
247	6698	20312
248	6721	20273
249	6743	20229
250	6766	20192
251	6791	20157
252	6824	20149
253	6866	20167
254	6895	20147
255	6922	20118
256	6945	20079
257	6966	20036
258	6988	19994
259	7010	19952
260	7034	19917
261	7073	19925
262	7112	19932
263	7134	19890
264	7155	19847
265	7178	19808
266	7201	19770
267	7225	19734
268	7261	19732
269	7309	19763
270	7336	19734
271	7358	19695
272	7381	19657
273	7403	19616
274	7425	19576
275	7449	19542
276	7481	19527
277	7529	19554
278	7560	19536
279	7582	19498
280	7605	19459
281	7629	19425
282	7653	19391
283	7674	19347
284	7702	19322
285	7748	19344
286	7780	19328
287	7803	19292
288	7826	19254
289	7848	19215
290	7872	19181
291	7897	19148
292	7933	19143
293	7980	19164
294	8010	19142
295	8035	19110
296	8060	19079
297	8085	19046
298	8109	19012
299	8133	18977
300	8177	18990
301	8214	18986
302	8238	18950
303	8263	18920
304	8286	18882
305	8309	18845
306	8332	18809
307	8369	18803
308	8416	18821
309	8441	18790
310	8467	18758
311	8493	18730
312	8518	18696
313	8544	18667
314	8567	18631
315	8608	18633
316	8646	18628
317	8669	18592
318	8690	18553
319	8713	18515
320	8733	18474
321	8757	18438
322	8781	18405
323	8822	18407
324	8857	18396
325	8879	18358
326	8903	18325
327	8929	18293
328	8952	18258
329	8972	18217
330	9000	18190
331	9042	18193
332	9076	18180
333	9100	18147
334	9123	18110
335	9147	18076
336	9169	18040
337	9190	18001
338	9222	17981
339	9261	17978
340	9297	17968
341	9327	17945
342	9351	17912
343	9374	17877
344	9395	17836
345	9419	17804
346	9461	17805
347	9508	17814
348	9535	17787
349	9558	17751
350	9581	17717
351	9603	17678
352	9625	17643
353	9648	17606
354	9673	17575
355	9717	17578
356	9753	17567
357	9782	17542
358	9807	17511
359	9831	17478
360	9856	17446
361	9883	17419
362	9921	17410
363	9958	17399
364	9983	17368
365	10018	17354
366	10045	17326
367	10068	17291
368	10100	17271
369	10142	17269
370	10172	17246
371	10197	17214
372	10222	17183
373	10246	17150
374	10268	17114
375	10291	17079
376	10322	17057
377	10364	17055
378	10396	17035
379	10422	17005
380	10447	16973
381	10471	16940
382	10496	16908
383	10518	16873
384	10547	16849
385	10588	16843
386	10619	16821
387	10646	16793
388	10672	16763
389	10695	16729
390	10719	16696
391	10742	16661
392	10785	16658
393	10828	16654
394	10855	16626
395	10877	16590
396	10902	16560
397	10924	16523
398	10945	16487
399	10971	16457
400	10996	16426
401	11037	16419
402	11073	16404
403	11094	16367
404	11117	16333
405	11139	16297
406	11162	16263
407	11183	16227
408	11207	16194
409	11247	16186
410	11286	16174
411	11310	16142
412	11333	16108
413	11358	16077
414	11383	16046
415	11406	16013
416	11449	16007
417	11493	16002
418	11521	15975
419	11541	15938
420	11565	15905
421	11588	15872
422	11609	15836
423	11630	15799
424	11650	15762
425	11682	15741
426	11729	15740
427	11760	15717
428	11783	15683
429	11805	15648
430	11827	15614
431	11848	15577
432	11869	15542
433	11895	15512
434	11959	15533
435	11987	15507
436	12014	15479
437	12041	15450
438	12065	15419
439	12092	15390
440	12143	15392
441	12192	15392
442	12219	15363
443	12245	15334
444	12267	15300
445	12290	15266
446	12313	15233
447	12337	15202
448	12374	15186
449	12426	15187
450	12456	15162
451	12483	15135
452	12511	15107
453	12539	15080
454	12565	15050
455	12599	15030
456	12652	15033
457	12679	15004
458	12706	14976
459	12728	14942
460	12750	14907
461	12772	14873
462	12796	14841
463	12832	14823
464	12878	14817
465	12905	14788
466	12929	14756
467	12953	14724
468	12976	14691
469	12998	14657
470	13019	14623
471	13045	14592
472	13083	14577
473	13120	14559
474	13144	14528
475	13168	14496
476	13191	14463
477	13210	14427
478	13231	14392
479	13256	14360
480	13293	14343
481	13332	14328
482	13355	14295
483	13378	14262
484	13401	14230
485	13427	14200
486	13453	14171
487	13489	14153
488	13531	14140
489	13558	14111
490	13582	14080
491	13606	14048
492	13629	14016
493	13650	13982
494	13686	13962
495	13727	13948
496	13752	13918
497	13776	13887
498	13799	13854
499	13825	13825
500	13848	13792
501	13885	13774
502	13931	13765
503	13961	13740
504	13987	13710
505	14014	13682
506	14042	13654
507	14065	13622
508	14087	13588
509	14129	13575
510	14165	13555
511	14187	13522
512	14212	13492
513	14235	13460
514	14260	13429
515	14282	13396
516	14317	13376
517	14363	13365
518	14389	13335
519	14414	13305
520	14439	13275
521	14466	13247
522	14489	13215
523	14510	13181
524	14541	13156
525	14584	13142
526	14612	13115
527	14637	13085
528	14662	13055
529	14687	13024
530	14713	12995
531	14736	12963
532	14768	12939
533	14826	12938
534	14855	12912
535	14883	12884
536	14915	12860
537	14943	12832
538	14977	12809
539	15032	12805
540	15066	12783
541	15094	12755
542	15118	12724
543	15138	12689
544	15160	12656
545	15183	12625
546	15221	12605
547	15257	12584
548	15281	12553
549	15304	12521
550	15326	12488
551	15347	12455
552	15367	12421
553	15391	12390
554	15444	12383
555	15491	12370
556	15513	12338
557	15534	12305
558	15556	12272
559	15577	12239
560	15603	12210
561	15640	12189
562	15676	12168
563	15700	12137
564	15722	12104
565	15748	12076
566	15773	12045
567	15799	12016
568	15836	11995
569	15880	11980
570	15909	11952
571	15933	11922
572	15960	11894
573	15984	11862
574	16007	11831
575	16031	11801
576	16063	11776
577	16104	11757
578	16135	11732
579	16159	11702
580	16186	11673
581	16209	11642
582	16234	11612
583	16258	11581
584	16289	11555
585	16330	11536
586	16364	11513
587	16386	11481
588	16411	11451
589	16438	11423
590	16460	11391
591	16482	11359
592	16515	11335
593	16567	11323
594	16594	11295
595	16619	11265
596	16642	11234
597	16666	11203
598	16688	11171
599	16710	11140
600	16743	11116
601	16785	11097
602	16812	11068
603	16836	11038
604	16860	11008
605	16886	10979
606	16907	10946
607	16928	10914
608	16953	10885
609	16992	10864
610	17030	10842
611	17056	10813
612	17078	10782
613	17101	10751
614	17125	10721
615	17148	10689
616	17181	10665
617	17224	10646
618	17253	10619
619	17281	10591
620	17304	10560
621	17327	10530
622	17348	10497
623	17371	10467
624	17409	10445
625	17456	10429
626	17487	10403
627	17515	10375
628	17543	10347
629	17574	10321
630	17604	10294
631	17653	10279
632	17702	10263
633	17729	10234
634	17752	10204
635	17776	10173
636	17798	10142
637	17824	10113
638	17849	10084
639	17883	10059
640	17929	10041
641	17955	10012
642	17979	9982
643	18004	9952
644	18029	9923
645	18055	9894
646	18076	9862
647	18107	9836
648	18152	9817
649	18180	9789
650	18205	9759
651	18226	9728
652	18252	9699
653	18276	9669
654	18299	9638
655	18327	9610
656	18368	9589
657	18413	9570
658	18441	9542
659	18466	9512
660	18490	9482
661	18513	9452
662	18538	9422
663	18575	9399
664	18612	9376
665	18635	9345
666	18657	9314
667	18681	9284
668	18705	9254
669	18728	9224
670	18760	9198
671	18804	9178
672	18833	9150
673	18856	9120
674	18877	9089
675	18900	9058
676	18923	9028
677	18947	8998
678	18972	8969
679	19009	8945
680	19046	8922
681	19075	8894
682	19098	8864
683	19123	8834
684	19151	8807
685	19175	8777
686	19211	8752
687	19250	8729
688	19274	8700
689	19295	8669
690	19318	8638
691	19350	8612
692	19386	8588
693	19438	8570
694	19474	8546
695	19497	8516
696	19522	8486
697	19543	8455
698	19576	8429
699	19615	8406
700	19657	8384
701	19686	8357
702	19725	8333
703	19754	8305
704	19779	8276
705	19803	8246
706	19832	8218
707	19873	8196
708	19906	8170
709	19933	8141
710	19959	8112
711	19984	8083
712	20008	8053
713	20031	8023
714	20065	7998
715	20105	7974
716	20131	7946
717	20155	7916
718	20180	7887
719	20203	7857
720	20228	7827
721	20265	7803
722	20316	7783
723	20346	7756
724	20374	7728
725	20404	7700
726	20427	7671
727	20449	7640
728	20477	7612
729	20516	7588
730	20551	7562
731	20574	7532
732	20598	7503
733	20621	7473
734	20645	7443
735	20666	7412
736	20687	7382
737	20728	7359
738	20767	7334
739	20792	7305
740	20813	7274
741	20835	7244
742	20856	7214
743	20878	7183
744	20912	7157
745	20955	7135
746	20984	7107
747	21008	7077
748	21031	7047
749	21059	7019
750	21082	6989
751	21104	6960
752	21137	6933
753	21178	6909
754	21208	6882
755	21233	6853
756	21258	6824
757	21280	6793
758	21301	6763
759	21325	6734
760	21353	6706
761	21417	6689
762	21448	6662
763	21474	6633
764	21497	6603
765	21519	6573
766	21543	6544
767	21583	6520
768	21626	6496
769	21653	6467
770	21678	6438
771	21702	6409
772	21726	6380
773	21751	6351
774	21776	6322
775	21813	6296
776	21853	6272
777	21883	6244
778	21908	6215
779	21930	6185
780	21956	6156
781	21978	6127
782	22001	6097
783	22067	6079
784	22106	6054
785	22128	6024
786	22151	5995
787	22175	5966
788	22197	5936
789	22222	5907
790	22246	5878
791	22273	5849
792	22311	5824
793	22356	5800
794	22386	5772
795	22409	5743
796	22433	5713
797	22454	5683
798	22477	5654
799	22519	5629
800	22556	5603
801	22581	5575
802	22605	5545
803	22628	5516
804	22649	5486
805	22669	5456
806	22696	5428
807	22738	5403
808	22772	5376
809	22795	5347
810	22819	5317
811	22843	5288
812	22864	5259
813	22885	5229
814	22917	5202
815	22987	5183
816	23013	5154
817	23036	5125
818	23058	5096
819	23081	5066
820	23104	5037
821	23131	5009
822	23173	4983
823	23202	4955
824	23228	4927
825	23253	4898
826	23277	4869
827	23300	4840
828	23326	4811
829	23363	4785
830	23408	4760
831	23437	4732
832	23466	4704
833	23487	4674
834	23510	4645
835	23535	4616
836	23557	4587
837	23594	4561
838	23640	4536
839	23669	4508
840	23693	4479
841	23718	4450
842	23743	4421
843	23766	4392
844	23791	4364
845	23833	4338
846	23873	4312
847	23901	4284
848	23924	4255
849	23948	4226
850	23972	4197
851	23996	4168
852	24021	4139
853	24052	4112
854	24095	4086
855	24127	4058
856	24153	4030
857	24174	4000
858	24196	3971
859	24219	3942
860	24241	3913
861	24268	3885
862	24311	3859
863	24349	3832
864	24382	3805
865	24404	3776
866	24426	3747
867	24448	3717
868	24469	3688
869	24510	3662
870	24547	3635
871	24572	3606
872	24596	3578
873	24620	3549
874	24644	3520
875	24666	3491
876	24700	3464
877	24749	3439
878	24776	3410
879	24798	3381
880	24822	3352
881	24845	3323
882	24867	3294
883	24892	3266
884	24923	3238
885	24962	3211
886	24996	3184
887	25023	3156
888	25048	3127
889	25072	3098
890	25094	3069
891	25115	3040
892	25158	3014
893	25201	2988
894	25224	2959
895	25255	2931
896	25278	2902
897	25303	2874
898	25331	2845
899	25358	2817
900	25406	2791
901	25481	2768
902	25509	2740
903	25534	2711
904	25555	2682
905	25595	2655
906	25631	2628
907	25655	2599
908	25678	2570
909	25702	2541
910	25723	2513
911	25746	2484
912	25770	2455
913	25795	2427
914	25859	2402
915	25891	2374
916	25919	2346
917	25944	2317
918	25966	2288
919	25989	2259
920	26020	2231
921	26062	2204
922	26088	2176
923	26112	2147
924	26134	2119
925	26157	2090
926	26182	2061
927	26204	2033
928	26228	2004
929	26268	1977
930	26310	1949
931	26337	1921
932	26362	1893
933	26385	1864
934	26408	1835
935	26432	1807
936	26472	1779
937	26507	1752
938	26531	1723
939	26554	1694
940	26578	1666
941	26604	1638
942	26628	1609
943	26659	1581
944	26698	1553
945	26729	1525
946	26753	1497
947	26778	1468
948	26803	1440
949	26827	1411
950	26854	1383
951	26899	1356
952	26941	1328
953	26968	1300
954	26993	1271
955	27019	1243
956	27043	1215
957	27068	1186
958	27090	1158
959	27129	1130
960	27181	1103
961	27207	1074
962	27232	1046
963	27255	1017
964	27278	989
965	27304	961
966	27332	932
967	27375	904
968	27417	877
969	27442	848
970	27465	820
971	27490	791
972	27512	763
973	27534	734
974	27555	706
975	27577	678
976	27617	650
977	27655	622
978	27683	593
979	27706	565
980	27730	537
981	27755	508
982	27781	480
983	27824	452
984	27864	424
985	27891	396
986	27916	367
987	27938	339
988	27961	310
989	27984	282
990	28024	254
991	28066	226
992	28091	198
993	28115	169
994	28136	141
995	28156	113
996	28176	84
997	28203	56
998	28244	28
999	28277	0
