iter	Passed	Remaining
379	10194	16633
380	10219	16602
381	10258	16596
382	10297	16588
383	10322	16558
384	10343	16523
385	10366	16489
386	10389	16456
387	10413	16425
388	10451	16415
389	10495	16415
390	10519	16385
391	10545	16356
392	10571	16327
393	10596	16297
394	10618	16264
395	10644	16235
396	10677	16218
397	10722	16218
398	10754	16198
399	10778	16168
400	10803	16137
401	10826	16105
402	10847	16069
403	10875	16043
404	10912	16032
405	10959	16034
406	10991	16014
407	11017	15986
408	11041	15954
409	11065	15923
410	11088	15891
411	11113	15861
412	11152	15850
413	11190	15840
414	11215	15810
415	11237	15776
416	11259	15741
417	11284	15712
418	11308	15680
419	11342	15664
420	11384	15657
421	11410	15629
422	11436	15600
423	11461	15570
424	11485	15539
425	11509	15508
426	11534	15478
427	11565	15456
428	11608	15450
429	11642	15432
430	11666	15401
431	11688	15368
432	11713	15338
433	11737	15307
434	11758	15272
435	11789	15250
436	11838	15251
437	11864	15223
438	11888	15192
439	11911	15160
440	11936	15130
441	11959	15098
442	11981	15065
443	12012	15042
444	12053	15032
445	12083	15009
446	12108	14980
447	12133	14950
448	12157	14919
449	12182	14889
450	12206	14859
451	12240	14839
452	12281	14830
453	12315	14811
454	12341	14782
455	12364	14750
456	12386	14717
457	12410	14686
458	12436	14658
459	12472	14641
460	12517	14635
461	12546	14610
462	12573	14582
463	12599	14554
464	12627	14528
465	12653	14500
466	12679	14471
467	12723	14463
468	12757	14444
469	12782	14414
470	12807	14385
471	12834	14357
472	12858	14326
473	12884	14297
474	12929	14290
475	12965	14272
476	12993	14246
477	13017	14215
478	13039	14182
479	13060	14148
480	13083	14117
481	13119	14099
482	13157	14083
483	13184	14056
484	13208	14025
485	13234	13996
486	13258	13966
487	13283	13936
488	13317	13916
489	13357	13902
490	13387	13877
491	13411	13847
492	13436	13818
493	13460	13787
494	13482	13755
495	13507	13725
496	13534	13697
497	13573	13682
498	13607	13661
499	13632	13632
500	13655	13601
501	13677	13568
502	13699	13536
503	13719	13502
504	13742	13470
505	13783	13456
506	13820	13438
507	13846	13410
508	13869	13378
509	13895	13350
510	13927	13327
511	13957	13302
512	14003	13293
513	14030	13266
514	14054	13235
515	14075	13202
516	14099	13172
517	14125	13143
518	14150	13114
519	14182	13091
520	14228	13081
521	14258	13056
522	14282	13026
523	14303	12993
524	14333	12968
525	14357	12938
526	14381	12907
527	14423	12893
528	14460	12875
529	14485	12845
530	14512	12817
531	14538	12789
532	14560	12757
533	14583	12726
534	14624	12711
535	14667	12697
536	14692	12668
537	14715	12636
538	14738	12605
539	14759	12572
540	14783	12542
541	14806	12511
542	14830	12481
543	14871	12466
544	14911	12449
545	14941	12424
546	14968	12396
547	14993	12366
548	15017	12336
549	15046	12310
550	15087	12294
551	15118	12270
552	15140	12238
553	15163	12207
554	15186	12176
555	15207	12144
556	15228	12111
557	15255	12084
558	15297	12068
559	15331	12046
560	15354	12015
561	15377	11984
562	15399	11952
563	15420	11921
564	15443	11890
565	15470	11862
566	15507	11842
567	15542	11821
568	15569	11793
569	15592	11762
570	15618	11734
571	15640	11703
572	15669	11676
573	15706	11656
574	15750	11641
575	15773	11611
576	15799	11582
577	15821	11551
578	15846	11521
579	15868	11490
580	15894	11462
581	15927	11438
582	15971	11423
583	16009	11404
584	16031	11372
585	16057	11344
586	16083	11315
587	16108	11287
588	16134	11258
589	16176	11241
590	16210	11218
591	16235	11189
592	16261	11160
593	16285	11131
594	16309	11101
595	16333	11071
596	16382	11059
597	16414	11034
598	16437	11004
599	16460	10973
600	16487	10945
601	16510	10915
602	16531	10884
603	16568	10862
604	16610	10844
605	16636	10816
606	16658	10785
607	16683	10756
608	16707	10726
609	16731	10697
610	16755	10667
611	16781	10639
612	16822	10620
613	16857	10597
614	16882	10568
615	16909	10541
616	16932	10510
617	16954	10479
618	16974	10448
619	17008	10424
620	17051	10406
621	17077	10378
622	17099	10347
623	17121	10316
624	17142	10285
625	17161	10253
626	17182	10221
627	17206	10192
628	17242	10170
629	17297	10158
630	17320	10128
631	17344	10099
632	17367	10069
633	17393	10040
634	17418	10012
635	17444	9983
636	17482	9962
637	17523	9942
638	17549	9914
639	17576	9886
640	17598	9856
641	17623	9827
642	17648	9798
643	17673	9769
644	17705	9744
645	17748	9726
646	17779	9700
647	17804	9671
648	17832	9644
649	17858	9615
650	17883	9587
651	17912	9560
652	17958	9543
653	17996	9521
654	18024	9493
655	18049	9464
656	18075	9436
657	18097	9406
658	18128	9380
659	18170	9360
660	18200	9334
661	18227	9306
662	18253	9278
663	18274	9247
664	18296	9216
665	18318	9186
666	18346	9159
667	18389	9139
668	18425	9116
669	18451	9087
670	18476	9059
671	18500	9030
672	18524	9000
673	18546	8970
674	18580	8945
675	18620	8924
676	18644	8895
677	18667	8865
678	18687	8834
679	18712	8805
680	18735	8776
681	18762	8748
682	18819	8734
683	18849	8708
684	18872	8678
685	18895	8649
686	18918	8619
687	18941	8589
688	18962	8559
689	18996	8534
690	19041	8515
691	19067	8486
692	19092	8458
693	19113	8427
694	19138	8398
695	19165	8370
696	19188	8341
697	19216	8314
698	19256	8292
699	19290	8267
700	19314	8238
701	19337	8208
702	19362	8180
703	19386	8151
704	19412	8122
705	19453	8100
706	19492	8078
707	19520	8051
708	19544	8021
709	19573	7994
710	19598	7966
711	19623	7937
712	19648	7908
713	19679	7882
714	19722	7861
715	19754	7835
716	19780	7807
717	19804	7778
718	19826	7748
719	19850	7719
720	19875	7691
721	19909	7665
722	19953	7644
723	19988	7619
724	20013	7591
725	20035	7561
726	20060	7533
727	20083	7503
728	20106	7474
729	20142	7449
730	20187	7428
731	20216	7401
732	20247	7375
733	20273	7347
734	20297	7318
735	20335	7294
736	20368	7268
737	20422	7250
738	20447	7221
739	20475	7193
740	20500	7165
741	20525	7136
742	20546	7106
743	20568	7077
744	20603	7052
745	20645	7029
746	20672	7001
747	20697	6972
748	20720	6943
749	20741	6913
750	20763	6884
751	20787	6855
752	20813	6827
753	20855	6804
754	20900	6782
755	20928	6754
756	20952	6725
757	20973	6696
758	20999	6667
759	21026	6639
760	21071	6617
761	21103	6591
762	21130	6563
763	21155	6535
764	21177	6505
765	21201	6476
766	21224	6447
767	21261	6422
768	21303	6399
769	21336	6373
770	21359	6344
771	21384	6315
772	21412	6287
773	21438	6259
774	21482	6236
775	21514	6210
776	21540	6182
777	21565	6153
778	21588	6124
779	21612	6095
780	21638	6067
781	21673	6042
782	21720	6019
783	21745	5991
784	21770	5962
785	21793	5933
786	21815	5904
787	21837	5875
788	21861	5846
789	21886	5817
790	21931	5794
791	21972	5770
792	21999	5742
793	22024	5714
794	22046	5685
795	22069	5655
796	22093	5627
797	22137	5603
798	22171	5577
799	22195	5548
800	22219	5520
801	22241	5491
802	22262	5461
803	22285	5432
804	22310	5404
805	22353	5380
806	22387	5354
807	22411	5325
808	22432	5296
809	22454	5267
810	22474	5237
811	22499	5209
812	22528	5181
813	22571	5157
814	22602	5130
815	22624	5101
816	22647	5072
817	22669	5043
818	22692	5015
819	22720	4987
820	22747	4959
821	22795	4936
822	22830	4910
823	22862	4883
824	22886	4854
825	22908	4825
826	22929	4796
827	22953	4768
828	22994	4743
829	23028	4716
830	23056	4688
831	23080	4660
832	23104	4631
833	23127	4603
834	23148	4574
835	23198	4550
836	23237	4525
837	23262	4497
838	23288	4468
839	23312	4440
840	23334	4411
841	23357	4382
842	23381	4354
843	23407	4326
844	23449	4301
845	23490	4276
846	23516	4247
847	23539	4219
848	23562	4190
849	23586	4162
850	23611	4134
851	23651	4108
852	23687	4082
853	23713	4054
854	23736	4025
855	23760	3997
856	23785	3968
857	23808	3940
858	23864	3917
859	23903	3891
860	23932	3863
861	23954	3834
862	23975	3806
863	23997	3777
864	24019	3748
865	24041	3720
866	24066	3691
867	24108	3666
868	24159	3641
869	24185	3613
870	24206	3585
871	24228	3556
872	24251	3527
873	24274	3499
874	24315	3473
875	24351	3446
876	24377	3418
877	24404	3391
878	24427	3362
879	24449	3334
880	24474	3305
881	24520	3280
882	24557	3253
883	24582	3225
884	24604	3197
885	24629	3169
886	24649	3140
887	24673	3111
888	24711	3085
889	24758	3060
890	24785	3032
891	24808	3003
892	24835	2975
893	24859	2947
894	24883	2919
895	24907	2891
896	24946	2864
897	24986	2838
898	25008	2809
899	25085	2787
900	25218	2771
901	25286	2747
902	25355	2723
903	25522	2710
904	25601	2687
905	25662	2662
906	25709	2636
907	25765	2610
908	25876	2590
909	26140	2585
910	26248	2564
911	26330	2540
912	26406	2516
913	26444	2488
914	26478	2459
915	26554	2435
916	26582	2406
917	26668	2382
918	26711	2354
919	26799	2330
920	26842	2302
921	26888	2274
922	26940	2247
923	27023	2222
924	27065	2194
925	27152	2169
926	27183	2140
927	27217	2111
928	27255	2083
929	27456	2066
930	27728	2055
931	27973	2040
932	28010	2011
933	28076	1983
934	28131	1955
935	28172	1926
936	28257	1899
937	28415	1878
938	28635	1860
939	28842	1840
940	28874	1810
941	28909	1779
942	28955	1750
943	28991	1719
944	29029	1689
945	29078	1659
946	29188	1633
947	29241	1603
948	29271	1573
949	29374	1546
950	29455	1517
951	29489	1486
952	29528	1456
953	29561	1425
954	29652	1397
955	29710	1367
956	29745	1336
957	29919	1311
958	30018	1283
959	30044	1251
960	30090	1221
961	30124	1189
962	30189	1159
963	30231	1128
964	30360	1101
965	30504	1073
966	30540	1042
967	30594	1011
968	30675	981
969	30729	950
970	30765	918
971	30882	889
972	30911	857
973	30948	826
974	30980	794
975	31020	762
976	31143	733
977	31199	701
978	31228	669
979	31273	638
980	31309	606
981	31340	574
982	31441	543
983	31510	512
984	31541	480
985	31571	448
986	31770	418
987	31861	386
988	31917	354
989	32051	323
990	32117	291
991	32155	259
992	32200	226
993	32244	194
994	32334	162
995	32377	130
996	32410	97
997	32509	65
998	32539	32
999	32601	0
